time,uv_index_max (),uv_index_clear_sky_max (),sunshine_duration (s),daylight_duration (s),weather_code (wmo code),precipitation_probability_max (%),precipitation_hours (h),temperature_2m_max (°C),temperature_2m_min (°C),wind_speed_10m_max (km/h)
2017-10-14,NaN,NaN,NaN,42174.6,NaN,NaN,0,NaN,NaN,NaN
2017-10-15,NaN,NaN,NaN,42110.25,NaN,NaN,0,NaN,NaN,NaN
2017-10-16,NaN,NaN,NaN,42046.39,NaN,NaN,0,NaN,NaN,NaN
2017-10-17,NaN,NaN,NaN,41982.53,NaN,NaN,0,NaN,NaN,NaN
2017-10-18,NaN,NaN,NaN,41918.62,NaN,NaN,0,NaN,NaN,NaN
2017-10-19,NaN,NaN,NaN,41854.71,NaN,NaN,0,NaN,NaN,NaN
2017-10-20,NaN,NaN,NaN,41790.86,NaN,NaN,0,NaN,NaN,NaN
2017-10-21,NaN,NaN,NaN,41727.12,NaN,NaN,0,NaN,NaN,NaN
2017-10-22,NaN,NaN,NaN,41663.55,NaN,NaN,0,NaN,NaN,NaN
2017-10-23,NaN,NaN,NaN,41600.2,NaN,NaN,0,NaN,NaN,NaN
2017-10-24,NaN,NaN,NaN,41537.12,NaN,NaN,0,NaN,NaN,NaN
2017-10-25,NaN,NaN,NaN,41474.38,NaN,NaN,0,NaN,NaN,NaN
2017-10-26,NaN,NaN,NaN,41412.04,NaN,NaN,0,NaN,NaN,NaN
2017-10-27,NaN,NaN,NaN,41350.14,NaN,NaN,0,NaN,NaN,NaN
2017-10-28,NaN,NaN,NaN,41288.76,NaN,NaN,0,NaN,NaN,NaN
2017-10-29,NaN,NaN,NaN,41227.95,NaN,NaN,0,NaN,NaN,NaN
2017-10-30,NaN,NaN,NaN,41167.76,NaN,NaN,0,NaN,NaN,NaN
2017-10-31,NaN,NaN,NaN,41108.27,NaN,NaN,0,NaN,NaN,NaN
2017-11-01,NaN,NaN,NaN,41049.53,NaN,NaN,0,NaN,NaN,NaN
2017-11-02,NaN,NaN,NaN,40991.61,NaN,NaN,0,NaN,NaN,NaN
2017-11-03,NaN,NaN,NaN,40934.58,NaN,NaN,0,NaN,NaN,NaN
2017-11-04,NaN,NaN,NaN,40878.5,NaN,NaN,0,NaN,NaN,NaN
2017-11-05,NaN,NaN,NaN,40823.33,NaN,NaN,0,NaN,NaN,NaN
2017-11-06,NaN,NaN,NaN,40768.55,NaN,NaN,0,NaN,NaN,NaN
2017-11-07,NaN,NaN,NaN,40714.12,NaN,NaN,0,NaN,NaN,NaN
2017-11-08,NaN,NaN,NaN,40660.09,NaN,NaN,0,NaN,NaN,NaN
2017-11-09,NaN,NaN,NaN,40606.53,NaN,NaN,0,NaN,NaN,NaN
2017-11-10,NaN,NaN,NaN,40553.48,NaN,NaN,0,NaN,NaN,NaN
2017-11-11,NaN,NaN,NaN,40501.04,NaN,NaN,0,NaN,NaN,NaN
2017-11-12,NaN,NaN,NaN,40449.23,NaN,NaN,0,NaN,NaN,NaN
2017-11-13,NaN,NaN,NaN,40398.13,NaN,NaN,0,NaN,NaN,NaN
2017-11-14,NaN,NaN,NaN,40347.82,NaN,NaN,0,NaN,NaN,NaN
2017-11-15,NaN,NaN,NaN,40298.34,NaN,NaN,0,NaN,NaN,NaN
2017-11-16,NaN,NaN,NaN,40249.76,NaN,NaN,0,NaN,NaN,NaN
2017-11-17,NaN,NaN,NaN,40202.16,NaN,NaN,0,NaN,NaN,NaN
2017-11-18,NaN,NaN,NaN,40155.59,NaN,NaN,0,NaN,NaN,NaN
2017-11-19,NaN,NaN,NaN,40110.13,NaN,NaN,0,NaN,NaN,NaN
2017-11-20,NaN,NaN,NaN,40065.84,NaN,NaN,0,NaN,NaN,NaN
2017-11-21,NaN,NaN,NaN,40022.8,NaN,NaN,0,NaN,NaN,NaN
2017-11-22,NaN,NaN,NaN,39981.06,NaN,NaN,0,NaN,NaN,NaN
2017-11-23,NaN,NaN,NaN,39940.72,NaN,NaN,0,NaN,NaN,NaN
2017-11-24,NaN,NaN,NaN,39901.82,NaN,NaN,0,NaN,NaN,NaN
2017-11-25,NaN,NaN,NaN,39864.38,NaN,NaN,0,NaN,NaN,NaN
2017-11-26,NaN,NaN,NaN,39827.95,NaN,NaN,0,NaN,NaN,NaN
2017-11-27,NaN,NaN,NaN,39792.5,NaN,NaN,0,NaN,NaN,NaN
2017-11-28,NaN,NaN,NaN,39758.07,NaN,NaN,0,NaN,NaN,NaN
2017-11-29,NaN,NaN,NaN,39724.71,NaN,NaN,0,NaN,NaN,NaN
2017-11-30,NaN,NaN,NaN,39692.46,NaN,NaN,0,NaN,NaN,NaN
2017-12-01,NaN,NaN,NaN,39661.37,NaN,NaN,0,NaN,NaN,NaN
2017-12-02,NaN,NaN,NaN,39631.48,NaN,NaN,0,NaN,NaN,NaN
2017-12-03,NaN,NaN,NaN,39602.82,NaN,NaN,0,NaN,NaN,NaN
2017-12-04,NaN,NaN,NaN,39575.46,NaN,NaN,0,NaN,NaN,NaN
2017-12-05,NaN,NaN,NaN,39549.44,NaN,NaN,0,NaN,NaN,NaN
2017-12-06,NaN,NaN,NaN,39524.79,NaN,NaN,0,NaN,NaN,NaN
2017-12-07,NaN,NaN,NaN,39501.57,NaN,NaN,0,NaN,NaN,NaN
2017-12-08,NaN,NaN,NaN,39479.81,NaN,NaN,0,NaN,NaN,NaN
2017-12-09,NaN,NaN,NaN,39459.57,NaN,NaN,0,NaN,NaN,NaN
2017-12-10,NaN,NaN,NaN,39440.88,NaN,NaN,0,NaN,NaN,NaN
2017-12-11,NaN,NaN,NaN,39423.8,NaN,NaN,0,NaN,NaN,NaN
2017-12-12,NaN,NaN,NaN,39408.36,NaN,NaN,0,NaN,NaN,NaN
2017-12-13,NaN,NaN,NaN,39394.61,NaN,NaN,0,NaN,NaN,NaN
2017-12-14,NaN,NaN,NaN,39382.59,NaN,NaN,0,NaN,NaN,NaN
2017-12-15,NaN,NaN,NaN,39372.32,NaN,NaN,0,NaN,NaN,NaN
2017-12-16,NaN,NaN,NaN,39363.65,NaN,NaN,0,NaN,NaN,NaN
2017-12-17,NaN,NaN,NaN,39356.56,NaN,NaN,0,NaN,NaN,NaN
2017-12-18,NaN,NaN,NaN,39351.05,NaN,NaN,0,NaN,NaN,NaN
2017-12-19,NaN,NaN,NaN,39347.11,NaN,NaN,0,NaN,NaN,NaN
2017-12-20,NaN,NaN,NaN,39344.74,NaN,NaN,0,NaN,NaN,NaN
2017-12-21,NaN,NaN,NaN,39343.93,NaN,NaN,0,NaN,NaN,NaN
2017-12-22,NaN,NaN,NaN,39344.67,NaN,NaN,0,NaN,NaN,NaN
2017-12-23,NaN,NaN,NaN,39346.96,NaN,NaN,0,NaN,NaN,NaN
2017-12-24,NaN,NaN,NaN,39350.8,NaN,NaN,0,NaN,NaN,NaN
2017-12-25,NaN,NaN,NaN,39356.17,NaN,NaN,0,NaN,NaN,NaN
2017-12-26,NaN,NaN,NaN,39363.07,NaN,NaN,0,NaN,NaN,NaN
2017-12-27,NaN,NaN,NaN,39371.49,NaN,NaN,0,NaN,NaN,NaN
2017-12-28,NaN,NaN,NaN,39381.42,NaN,NaN,0,NaN,NaN,NaN
2017-12-29,NaN,NaN,NaN,39392.85,NaN,NaN,0,NaN,NaN,NaN
2017-12-30,NaN,NaN,NaN,39405.77,NaN,NaN,0,NaN,NaN,NaN
2017-12-31,NaN,NaN,NaN,39420.17,NaN,NaN,0,NaN,NaN,NaN
2018-01-01,NaN,NaN,NaN,39436.04,NaN,NaN,0,NaN,NaN,NaN
2018-01-02,NaN,NaN,NaN,39453.37,NaN,NaN,0,NaN,NaN,NaN
2018-01-03,NaN,NaN,NaN,39472.15,NaN,NaN,0,NaN,NaN,NaN
2018-01-04,NaN,NaN,NaN,39492.41,NaN,NaN,0,NaN,NaN,NaN
2018-01-05,NaN,NaN,NaN,39514.37,NaN,NaN,0,NaN,NaN,NaN
2018-01-06,NaN,NaN,NaN,39538.04,NaN,NaN,0,NaN,NaN,NaN
2018-01-07,NaN,NaN,NaN,39563.35,NaN,NaN,0,NaN,NaN,NaN
2018-01-08,NaN,NaN,NaN,39590.25,NaN,NaN,0,NaN,NaN,NaN
2018-01-09,NaN,NaN,NaN,39618.68,NaN,NaN,0,NaN,NaN,NaN
2018-01-10,NaN,NaN,NaN,39648.59,NaN,NaN,0,NaN,NaN,NaN
2018-01-11,NaN,NaN,NaN,39679.92,NaN,NaN,0,NaN,NaN,NaN
2018-01-12,NaN,NaN,NaN,39712.62,NaN,NaN,0,NaN,NaN,NaN
2018-01-13,NaN,NaN,NaN,39746.62,NaN,NaN,0,NaN,NaN,NaN
2018-01-14,NaN,NaN,NaN,39781.89,NaN,NaN,0,NaN,NaN,NaN
2018-01-15,NaN,NaN,NaN,39818.36,NaN,NaN,0,NaN,NaN,NaN
2018-01-16,NaN,NaN,NaN,39855.98,NaN,NaN,0,NaN,NaN,NaN
2018-01-17,NaN,NaN,NaN,39894.69,NaN,NaN,0,NaN,NaN,NaN
2018-01-18,NaN,NaN,NaN,39934.43,NaN,NaN,0,NaN,NaN,NaN
2018-01-19,NaN,NaN,NaN,39975.17,NaN,NaN,0,NaN,NaN,NaN
2018-01-20,NaN,NaN,NaN,40016.84,NaN,NaN,0,NaN,NaN,NaN
2018-01-21,NaN,NaN,NaN,40059.39,NaN,NaN,0,NaN,NaN,NaN
2018-01-22,NaN,NaN,NaN,40102.78,NaN,NaN,0,NaN,NaN,NaN
2018-01-23,NaN,NaN,NaN,40146.95,NaN,NaN,0,NaN,NaN,NaN
2018-01-24,NaN,NaN,NaN,40191.93,NaN,NaN,0,NaN,NaN,NaN
2018-01-25,NaN,NaN,NaN,40238.21,NaN,NaN,0,NaN,NaN,NaN
2018-01-26,NaN,NaN,NaN,40285.81,NaN,NaN,0,NaN,NaN,NaN
2018-01-27,NaN,NaN,NaN,40334.65,NaN,NaN,0,NaN,NaN,NaN
2018-01-28,NaN,NaN,NaN,40384.66,NaN,NaN,0,NaN,NaN,NaN
2018-01-29,NaN,NaN,NaN,40435.77,NaN,NaN,0,NaN,NaN,NaN
2018-01-30,NaN,NaN,NaN,40487.9,NaN,NaN,0,NaN,NaN,NaN
2018-01-31,NaN,NaN,NaN,40541,NaN,NaN,0,NaN,NaN,NaN
2018-02-01,NaN,NaN,NaN,40594.98,NaN,NaN,0,NaN,NaN,NaN
2018-02-02,NaN,NaN,NaN,40649.8,NaN,NaN,0,NaN,NaN,NaN
2018-02-03,NaN,NaN,NaN,40705.36,NaN,NaN,0,NaN,NaN,NaN
2018-02-04,NaN,NaN,NaN,40761.62,NaN,NaN,0,NaN,NaN,NaN
2018-02-05,NaN,NaN,NaN,40818.5,NaN,NaN,0,NaN,NaN,NaN
2018-02-06,NaN,NaN,NaN,40875.94,NaN,NaN,0,NaN,NaN,NaN
2018-02-07,NaN,NaN,NaN,40933.88,NaN,NaN,0,NaN,NaN,NaN
2018-02-08,NaN,NaN,NaN,40992.26,NaN,NaN,0,NaN,NaN,NaN
2018-02-09,NaN,NaN,NaN,41051.02,NaN,NaN,0,NaN,NaN,NaN
2018-02-10,NaN,NaN,NaN,41110.09,NaN,NaN,0,NaN,NaN,NaN
2018-02-11,NaN,NaN,NaN,41169.42,NaN,NaN,0,NaN,NaN,NaN
2018-02-12,NaN,NaN,NaN,41228.95,NaN,NaN,0,NaN,NaN,NaN
2018-02-13,NaN,NaN,NaN,41288.71,NaN,NaN,0,NaN,NaN,NaN
2018-02-14,NaN,NaN,NaN,41349.27,NaN,NaN,0,NaN,NaN,NaN
2018-02-15,NaN,NaN,NaN,41410.64,NaN,NaN,0,NaN,NaN,NaN
2018-02-16,NaN,NaN,NaN,41472.77,NaN,NaN,0,NaN,NaN,NaN
2018-02-17,NaN,NaN,NaN,41535.6,NaN,NaN,0,NaN,NaN,NaN
2018-02-18,NaN,NaN,NaN,41599.07,NaN,NaN,0,NaN,NaN,NaN
2018-02-19,NaN,NaN,NaN,41663.11,NaN,NaN,0,NaN,NaN,NaN
2018-02-20,NaN,NaN,NaN,41727.66,NaN,NaN,0,NaN,NaN,NaN
2018-02-21,NaN,NaN,NaN,41792.68,NaN,NaN,0,NaN,NaN,NaN
2018-02-22,NaN,NaN,NaN,41858.09,NaN,NaN,0,NaN,NaN,NaN
2018-02-23,NaN,NaN,NaN,41923.86,NaN,NaN,0,NaN,NaN,NaN
2018-02-24,NaN,NaN,NaN,41989.9,NaN,NaN,0,NaN,NaN,NaN
2018-02-25,NaN,NaN,NaN,42056.18,NaN,NaN,0,NaN,NaN,NaN
2018-02-26,NaN,NaN,NaN,42122.64,NaN,NaN,0,NaN,NaN,NaN
2018-02-27,NaN,NaN,NaN,42189.21,NaN,NaN,0,NaN,NaN,NaN
2018-02-28,NaN,NaN,NaN,42255.86,NaN,NaN,0,NaN,NaN,NaN
2018-03-01,NaN,NaN,NaN,42322.52,NaN,NaN,0,NaN,NaN,NaN
2018-03-02,NaN,NaN,NaN,42389.15,NaN,NaN,0,NaN,NaN,NaN
2018-03-03,NaN,NaN,NaN,42455.69,NaN,NaN,0,NaN,NaN,NaN
2018-03-04,NaN,NaN,NaN,42522.08,NaN,NaN,0,NaN,NaN,NaN
2018-03-05,NaN,NaN,NaN,42588.38,NaN,NaN,0,NaN,NaN,NaN
2018-03-06,NaN,NaN,NaN,42655.09,NaN,NaN,0,NaN,NaN,NaN
2018-03-07,NaN,NaN,NaN,42722.25,NaN,NaN,0,NaN,NaN,NaN
2018-03-08,NaN,NaN,NaN,42789.83,NaN,NaN,0,NaN,NaN,NaN
2018-03-09,NaN,NaN,NaN,42857.77,NaN,NaN,0,NaN,NaN,NaN
2018-03-10,NaN,NaN,NaN,42926.02,NaN,NaN,0,NaN,NaN,NaN
2018-03-11,NaN,NaN,NaN,42994.54,NaN,NaN,0,NaN,NaN,NaN
2018-03-12,NaN,NaN,NaN,43063.27,NaN,NaN,0,NaN,NaN,NaN
2018-03-13,NaN,NaN,NaN,43132.18,NaN,NaN,0,NaN,NaN,NaN
2018-03-14,NaN,NaN,NaN,43201.2,NaN,NaN,0,NaN,NaN,NaN
2018-03-15,NaN,NaN,NaN,43270.3,NaN,NaN,0,NaN,NaN,NaN
2018-03-16,NaN,NaN,NaN,43339.44,NaN,NaN,0,NaN,NaN,NaN
2018-03-17,NaN,NaN,NaN,43408.55,NaN,NaN,0,NaN,NaN,NaN
2018-03-18,NaN,NaN,NaN,43477.59,NaN,NaN,0,NaN,NaN,NaN
2018-03-19,NaN,NaN,NaN,43546.52,NaN,NaN,0,NaN,NaN,NaN
2018-03-20,NaN,NaN,NaN,43615.29,NaN,NaN,0,NaN,NaN,NaN
2018-03-21,NaN,NaN,NaN,43683.86,NaN,NaN,0,NaN,NaN,NaN
2018-03-22,NaN,NaN,NaN,43752.16,NaN,NaN,0,NaN,NaN,NaN
2018-03-23,NaN,NaN,NaN,43820.17,NaN,NaN,0,NaN,NaN,NaN
2018-03-24,NaN,NaN,NaN,43887.82,NaN,NaN,0,NaN,NaN,NaN
2018-03-25,NaN,NaN,NaN,43955.16,NaN,NaN,0,NaN,NaN,NaN
2018-03-26,NaN,NaN,NaN,44022.67,NaN,NaN,0,NaN,NaN,NaN
2018-03-27,NaN,NaN,NaN,44090.38,NaN,NaN,0,NaN,NaN,NaN
2018-03-28,NaN,NaN,NaN,44158.27,NaN,NaN,0,NaN,NaN,NaN
2018-03-29,NaN,NaN,NaN,44226.27,NaN,NaN,0,NaN,NaN,NaN
2018-03-30,NaN,NaN,NaN,44294.34,NaN,NaN,0,NaN,NaN,NaN
2018-03-31,NaN,NaN,NaN,44362.45,NaN,NaN,0,NaN,NaN,NaN
2018-04-01,NaN,NaN,NaN,44430.56,NaN,NaN,0,NaN,NaN,NaN
2018-04-02,NaN,NaN,NaN,44498.61,NaN,NaN,0,NaN,NaN,NaN
2018-04-03,NaN,NaN,NaN,44566.55,NaN,NaN,0,NaN,NaN,NaN
2018-04-04,NaN,NaN,NaN,44634.36,NaN,NaN,0,NaN,NaN,NaN
2018-04-05,NaN,NaN,NaN,44701.98,NaN,NaN,0,NaN,NaN,NaN
2018-04-06,NaN,NaN,NaN,44769.37,NaN,NaN,0,NaN,NaN,NaN
2018-04-07,NaN,NaN,NaN,44836.47,NaN,NaN,0,NaN,NaN,NaN
2018-04-08,NaN,NaN,NaN,44903.25,NaN,NaN,0,NaN,NaN,NaN
2018-04-09,NaN,NaN,NaN,44969.64,NaN,NaN,0,NaN,NaN,NaN
2018-04-10,NaN,NaN,NaN,45035.62,NaN,NaN,0,NaN,NaN,NaN
2018-04-11,NaN,NaN,NaN,45101.12,NaN,NaN,0,NaN,NaN,NaN
2018-04-12,NaN,NaN,NaN,45166.1,NaN,NaN,0,NaN,NaN,NaN
2018-04-13,NaN,NaN,NaN,45230.51,NaN,NaN,0,NaN,NaN,NaN
2018-04-14,NaN,NaN,NaN,45294.38,NaN,NaN,0,NaN,NaN,NaN
2018-04-15,NaN,NaN,NaN,45358.16,NaN,NaN,0,NaN,NaN,NaN
2018-04-16,NaN,NaN,NaN,45421.89,NaN,NaN,0,NaN,NaN,NaN
2018-04-17,NaN,NaN,NaN,45485.53,NaN,NaN,0,NaN,NaN,NaN
2018-04-18,NaN,NaN,NaN,45549.03,NaN,NaN,0,NaN,NaN,NaN
2018-04-19,NaN,NaN,NaN,45612.35,NaN,NaN,0,NaN,NaN,NaN
2018-04-20,NaN,NaN,NaN,45675.44,NaN,NaN,0,NaN,NaN,NaN
2018-04-21,NaN,NaN,NaN,45738.25,NaN,NaN,0,NaN,NaN,NaN
2018-04-22,NaN,NaN,NaN,45800.74,NaN,NaN,0,NaN,NaN,NaN
2018-04-23,NaN,NaN,NaN,45862.84,NaN,NaN,0,NaN,NaN,NaN
2018-04-24,NaN,NaN,NaN,45924.53,NaN,NaN,0,NaN,NaN,NaN
2018-04-25,NaN,NaN,NaN,45985.74,NaN,NaN,0,NaN,NaN,NaN
2018-04-26,NaN,NaN,NaN,46046.42,NaN,NaN,0,NaN,NaN,NaN
2018-04-27,NaN,NaN,NaN,46106.52,NaN,NaN,0,NaN,NaN,NaN
2018-04-28,NaN,NaN,NaN,46165.98,NaN,NaN,0,NaN,NaN,NaN
2018-04-29,NaN,NaN,NaN,46224.77,NaN,NaN,0,NaN,NaN,NaN
2018-04-30,NaN,NaN,NaN,46282.8,NaN,NaN,0,NaN,NaN,NaN
2018-05-01,NaN,NaN,NaN,46340.04,NaN,NaN,0,NaN,NaN,NaN
2018-05-02,NaN,NaN,NaN,46396.43,NaN,NaN,0,NaN,NaN,NaN
2018-05-03,NaN,NaN,NaN,46451.9,NaN,NaN,0,NaN,NaN,NaN
2018-05-04,NaN,NaN,NaN,46506.48,NaN,NaN,0,NaN,NaN,NaN
2018-05-05,NaN,NaN,NaN,46560.59,NaN,NaN,0,NaN,NaN,NaN
2018-05-06,NaN,NaN,NaN,46614.27,NaN,NaN,0,NaN,NaN,NaN
2018-05-07,NaN,NaN,NaN,46667.46,NaN,NaN,0,NaN,NaN,NaN
2018-05-08,NaN,NaN,NaN,46720.12,NaN,NaN,0,NaN,NaN,NaN
2018-05-09,NaN,NaN,NaN,46772.2,NaN,NaN,0,NaN,NaN,NaN
2018-05-10,NaN,NaN,NaN,46823.67,NaN,NaN,0,NaN,NaN,NaN
2018-05-11,NaN,NaN,NaN,46874.46,NaN,NaN,0,NaN,NaN,NaN
2018-05-12,NaN,NaN,NaN,46924.52,NaN,NaN,0,NaN,NaN,NaN
2018-05-13,NaN,NaN,NaN,46973.8,NaN,NaN,0,NaN,NaN,NaN
2018-05-14,NaN,NaN,NaN,47022.26,NaN,NaN,0,NaN,NaN,NaN
2018-05-15,NaN,NaN,NaN,47069.84,NaN,NaN,0,NaN,NaN,NaN
2018-05-16,NaN,NaN,NaN,47116.48,NaN,NaN,0,NaN,NaN,NaN
2018-05-17,NaN,NaN,NaN,47162.14,NaN,NaN,0,NaN,NaN,NaN
2018-05-18,NaN,NaN,NaN,47206.76,NaN,NaN,0,NaN,NaN,NaN
2018-05-19,NaN,NaN,NaN,47250.28,NaN,NaN,0,NaN,NaN,NaN
2018-05-20,NaN,NaN,NaN,47292.66,NaN,NaN,0,NaN,NaN,NaN
2018-05-21,NaN,NaN,NaN,47333.82,NaN,NaN,0,NaN,NaN,NaN
2018-05-22,NaN,NaN,NaN,47373.73,NaN,NaN,0,NaN,NaN,NaN
2018-05-23,NaN,NaN,NaN,47412.32,NaN,NaN,0,NaN,NaN,NaN
2018-05-24,NaN,NaN,NaN,47449.58,NaN,NaN,0,NaN,NaN,NaN
2018-05-25,NaN,NaN,NaN,47485.85,NaN,NaN,0,NaN,NaN,NaN
2018-05-26,NaN,NaN,NaN,47521.14,NaN,NaN,0,NaN,NaN,NaN
2018-05-27,NaN,NaN,NaN,47555.43,NaN,NaN,0,NaN,NaN,NaN
2018-05-28,NaN,NaN,NaN,47588.68,NaN,NaN,0,NaN,NaN,NaN
2018-05-29,NaN,NaN,NaN,47620.84,NaN,NaN,0,NaN,NaN,NaN
2018-05-30,NaN,NaN,NaN,47651.9,NaN,NaN,0,NaN,NaN,NaN
2018-05-31,NaN,NaN,NaN,47681.82,NaN,NaN,0,NaN,NaN,NaN
2018-06-01,NaN,NaN,NaN,47710.56,NaN,NaN,0,NaN,NaN,NaN
2018-06-02,NaN,NaN,NaN,47738.09,NaN,NaN,0,NaN,NaN,NaN
2018-06-03,NaN,NaN,NaN,47764.37,NaN,NaN,0,NaN,NaN,NaN
2018-06-04,NaN,NaN,NaN,47789.37,NaN,NaN,0,NaN,NaN,NaN
2018-06-05,NaN,NaN,NaN,47813.06,NaN,NaN,0,NaN,NaN,NaN
2018-06-06,NaN,NaN,NaN,47835.4,NaN,NaN,0,NaN,NaN,NaN
2018-06-07,NaN,NaN,NaN,47856.36,NaN,NaN,0,NaN,NaN,NaN
2018-06-08,NaN,NaN,NaN,47875.91,NaN,NaN,0,NaN,NaN,NaN
2018-06-09,NaN,NaN,NaN,47894.01,NaN,NaN,0,NaN,NaN,NaN
2018-06-10,NaN,NaN,NaN,47910.62,NaN,NaN,0,NaN,NaN,NaN
2018-06-11,NaN,NaN,NaN,47925.73,NaN,NaN,0,NaN,NaN,NaN
2018-06-12,NaN,NaN,NaN,47939.29,NaN,NaN,0,NaN,NaN,NaN
2018-06-13,NaN,NaN,NaN,47951.29,NaN,NaN,0,NaN,NaN,NaN
2018-06-14,NaN,NaN,NaN,47961.84,NaN,NaN,0,NaN,NaN,NaN
2018-06-15,NaN,NaN,NaN,47970.94,NaN,NaN,0,NaN,NaN,NaN
2018-06-16,NaN,NaN,NaN,47978.6,NaN,NaN,0,NaN,NaN,NaN
2018-06-17,NaN,NaN,NaN,47984.82,NaN,NaN,0,NaN,NaN,NaN
2018-06-18,NaN,NaN,NaN,47989.61,NaN,NaN,0,NaN,NaN,NaN
2018-06-19,NaN,NaN,NaN,47992.96,NaN,NaN,0,NaN,NaN,NaN
2018-06-20,NaN,NaN,NaN,47994.89,NaN,NaN,0,NaN,NaN,NaN
2018-06-21,NaN,NaN,NaN,47995.38,NaN,NaN,0,NaN,NaN,NaN
2018-06-22,NaN,NaN,NaN,47994.45,NaN,NaN,0,NaN,NaN,NaN
2018-06-23,NaN,NaN,NaN,47992.1,NaN,NaN,0,NaN,NaN,NaN
2018-06-24,NaN,NaN,NaN,47988.34,NaN,NaN,0,NaN,NaN,NaN
2018-06-25,NaN,NaN,NaN,47983.16,NaN,NaN,0,NaN,NaN,NaN
2018-06-26,NaN,NaN,NaN,47976.59,NaN,NaN,0,NaN,NaN,NaN
2018-06-27,NaN,NaN,NaN,47968.61,NaN,NaN,0,NaN,NaN,NaN
2018-06-28,NaN,NaN,NaN,47959.24,NaN,NaN,0,NaN,NaN,NaN
2018-06-29,NaN,NaN,NaN,47948.49,NaN,NaN,0,NaN,NaN,NaN
2018-06-30,NaN,NaN,NaN,47936.37,NaN,NaN,0,NaN,NaN,NaN
2018-07-01,NaN,NaN,NaN,47922.88,NaN,NaN,0,NaN,NaN,NaN
2018-07-02,NaN,NaN,NaN,47908.02,NaN,NaN,0,NaN,NaN,NaN
2018-07-03,NaN,NaN,NaN,47891.79,NaN,NaN,0,NaN,NaN,NaN
2018-07-04,NaN,NaN,NaN,47874.01,NaN,NaN,0,NaN,NaN,NaN
2018-07-05,NaN,NaN,NaN,47854.7,NaN,NaN,0,NaN,NaN,NaN
2018-07-06,NaN,NaN,NaN,47833.89,NaN,NaN,0,NaN,NaN,NaN
2018-07-07,NaN,NaN,NaN,47811.63,NaN,NaN,0,NaN,NaN,NaN
2018-07-08,NaN,NaN,NaN,47787.96,NaN,NaN,0,NaN,NaN,NaN
2018-07-09,NaN,NaN,NaN,47762.91,NaN,NaN,0,NaN,NaN,NaN
2018-07-10,NaN,NaN,NaN,47736.53,NaN,NaN,0,NaN,NaN,NaN
2018-07-11,NaN,NaN,NaN,47708.86,NaN,NaN,0,NaN,NaN,NaN
2018-07-12,NaN,NaN,NaN,47679.93,NaN,NaN,0,NaN,NaN,NaN
2018-07-13,NaN,NaN,NaN,47649.8,NaN,NaN,0,NaN,NaN,NaN
2018-07-14,NaN,NaN,NaN,47618.49,NaN,NaN,0,NaN,NaN,NaN
2018-07-15,NaN,NaN,NaN,47586.05,NaN,NaN,0,NaN,NaN,NaN
2018-07-16,NaN,NaN,NaN,47552.53,NaN,NaN,0,NaN,NaN,NaN
2018-07-17,NaN,NaN,NaN,47517.96,NaN,NaN,0,NaN,NaN,NaN
2018-07-18,NaN,NaN,NaN,47482.38,NaN,NaN,0,NaN,NaN,NaN
2018-07-19,NaN,NaN,NaN,47445.82,NaN,NaN,0,NaN,NaN,NaN
2018-07-20,NaN,NaN,NaN,47408.33,NaN,NaN,0,NaN,NaN,NaN
2018-07-21,NaN,NaN,NaN,47369.96,NaN,NaN,0,NaN,NaN,NaN
2018-07-22,NaN,NaN,NaN,47330.73,NaN,NaN,0,NaN,NaN,NaN
2018-07-23,NaN,NaN,NaN,47290.62,NaN,NaN,0,NaN,NaN,NaN
2018-07-24,NaN,NaN,NaN,47249.29,NaN,NaN,0,NaN,NaN,NaN
2018-07-25,NaN,NaN,NaN,47206.71,NaN,NaN,0,NaN,NaN,NaN
2018-07-26,NaN,NaN,NaN,47162.96,NaN,NaN,0,NaN,NaN,NaN
2018-07-27,NaN,NaN,NaN,47118.09,NaN,NaN,0,NaN,NaN,NaN
2018-07-28,NaN,NaN,NaN,47072.16,NaN,NaN,0,NaN,NaN,NaN
2018-07-29,NaN,NaN,NaN,47025.21,NaN,NaN,0,NaN,NaN,NaN
2018-07-30,NaN,NaN,NaN,46977.31,NaN,NaN,0,NaN,NaN,NaN
2018-07-31,NaN,NaN,NaN,46928.51,NaN,NaN,0,NaN,NaN,NaN
2018-08-01,NaN,NaN,NaN,46878.86,NaN,NaN,0,NaN,NaN,NaN
2018-08-02,NaN,NaN,NaN,46828.43,NaN,NaN,0,NaN,NaN,NaN
2018-08-03,NaN,NaN,NaN,46777.25,NaN,NaN,0,NaN,NaN,NaN
2018-08-04,NaN,NaN,NaN,46725.38,NaN,NaN,0,NaN,NaN,NaN
2018-08-05,NaN,NaN,NaN,46672.88,NaN,NaN,0,NaN,NaN,NaN
2018-08-06,NaN,NaN,NaN,46619.79,NaN,NaN,0,NaN,NaN,NaN
2018-08-07,NaN,NaN,NaN,46566.16,NaN,NaN,0,NaN,NaN,NaN
2018-08-08,NaN,NaN,NaN,46512.04,NaN,NaN,0,NaN,NaN,NaN
2018-08-09,NaN,NaN,NaN,46457.48,NaN,NaN,0,NaN,NaN,NaN
2018-08-10,NaN,NaN,NaN,46402.52,NaN,NaN,0,NaN,NaN,NaN
